,image_id,image_path,object_id,x_min,y_min,x_max,y_max,class_name
395,395,./dataset/9942244054259205885695168642.56.png,6,169,22,195,70,6
396,396,./dataset/14991386097520530101.38.png,3,108,17,143,74,3
397,397,./dataset/14991386097520530101.38.png,8,152,30,182,75,8
398,398,./dataset/376667610234054401762557002090.114.png,1,122,7,130,65,1
399,399,./dataset/376667610234054401762557002090.114.png,1,150,9,158,60,1
400,400,./dataset/376667610234054401762557002090.114.png,4,167,8,205,73,4
401,401,./dataset/1889711484126847322.94.png,9,129,18,152,76,9
402,402,./dataset/1889711484126847322.94.png,4,163,32,210,78,4
403,403,./dataset/802998304701993389152983452240.55.png,5,89,40,115,95,5
404,404,./dataset/802998304701993389152983452240.55.png,5,125,36,157,95,5
405,405,./dataset/7468136322652488388.186.png,1,111,16,118,62,1
406,406,./dataset/7468136322652488388.186.png,8,133,13,161,71,8
407,407,./dataset/7468136322652488388.186.png,6,173,16,198,78,6
408,408,./dataset/349453482876291966529986465613.76.png,7,118,22,205,78,7
409,409,./dataset/13070664762294817878.6.png,6,161,0,209,52,6
410,410,./dataset/161591270592535667970892256596.84.png,8,57,26,111,101,8
411,411,./dataset/161591270592535667970892256596.84.png,4,135,27,209,134,4
412,412,./dataset/725902391898214984377271334568.67.png,6,128,14,160,75,6
413,413,./dataset/725902391898214984377271334568.67.png,7,176,22,202,61,7
414,414,./dataset/971377226044884289196663711316.102.png,1,108,31,120,78,1
415,415,./dataset/971377226044884289196663711316.102.png,0,137,23,166,78,0
416,416,./dataset/971377226044884289196663711316.102.png,2,173,18,201,69,2
417,417,./dataset/188371246793278424260966566182.196.png,1,112,9,122,54,1
418,418,./dataset/188371246793278424260966566182.196.png,9,130,6,153,72,9
419,419,./dataset/188371246793278424260966566182.196.png,6,155,18,191,56,6
420,420,./dataset/45001745440936771638671352902.114.png,1,20,46,38,101,1
421,421,./dataset/45001745440936771638671352902.114.png,1,78,45,99,112,1
422,422,./dataset/45001745440936771638671352902.114.png,4,116,52,189,119,4
423,423,./dataset/735736931378448872740445301581.1925.png,1,67,29,72,61,1
424,424,./dataset/735736931378448872740445301581.1925.png,9,96,10,115,58,9
425,425,./dataset/735736931378448872740445301581.1925.png,2,140,16,157,47,2
426,426,./dataset/735736931378448872740445301581.1925.png,5,179,13,195,52,5
427,427,./dataset/689924645375484948519953139266.90.png,9,112,30,142,92,9
428,428,./dataset/689924645375484948519953139266.90.png,0,157,37,186,90,0
429,429,./dataset/268739729885845977653540499120.32.png,3,53,25,99,111,3
430,430,./dataset/268739729885845977653540499120.32.png,2,123,23,193,106,2
431,431,./dataset/42095571516615643633392297986.9.png,9,167,20,204,86,9
432,432,./dataset/1125068468317805125213073683015.101.png,1,59,17,77,109,1
433,433,./dataset/1125068468317805125213073683015.101.png,0,86,40,120,96,0
434,434,./dataset/1125068468317805125213073683015.101.png,1,143,37,158,102,1
435,435,./dataset/757660450211010079960729162292.19.png,1,48,4,65,91,1
436,436,./dataset/757660450211010079960729162292.19.png,9,94,17,146,125,9
437,437,./dataset/10070717065031352020242174848.186.png,1,121,14,130,62,1
438,438,./dataset/10070717065031352020242174848.186.png,8,155,8,179,66,8
439,439,./dataset/10070717065031352020242174848.186.png,6,197,12,223,68,6
440,440,./dataset/5769623600454751380.10.png,1,167,2,174,59,1
441,441,./dataset/5769623600454751380.10.png,0,179,9,207,60,0
442,442,./dataset/17198356298084116429.12.png,1,151,14,165,60,1
443,443,./dataset/17198356298084116429.12.png,2,168,12,212,64,2
444,444,./dataset/71860167928763551814169035650.116.png,1,104,43,115,97,1
445,445,./dataset/71860167928763551814169035650.116.png,1,141,39,152,100,1
446,446,./dataset/71860167928763551814169035650.116.png,6,187,39,210,124,6
447,447,./dataset/200549016045559622874982039825.140.png,1,97,28,105,83,1
448,448,./dataset/200549016045559622874982039825.140.png,4,119,31,129,67,4
449,449,./dataset/200549016045559622874982039825.140.png,0,141,40,148,85,0
450,450,./dataset/879954901069916628861158983441.144.png,1,39,36,57,103,1
451,451,./dataset/879954901069916628861158983441.144.png,4,69,48,137,107,4
452,452,./dataset/879954901069916628861158983441.144.png,4,145,41,205,113,4
453,453,./dataset/491717378864095581602738526392.184.png,1,103,27,110,63,1
454,454,./dataset/491717378864095581602738526392.184.png,8,130,23,154,63,8
455,455,./dataset/491717378864095581602738526392.184.png,4,176,24,225,77,4
456,456,./dataset/4835703657086687461319264.38.png,3,126,26,154,66,3
457,457,./dataset/4835703657086687461319264.38.png,8,168,28,203,72,8
458,458,./dataset/179546208470639999814708823333.103.png,1,116,34,123,88,1
459,459,./dataset/179546208470639999814708823333.103.png,0,131,46,156,88,0
460,460,./dataset/179546208470639999814708823333.103.png,3,165,36,193,99,3
461,461,./dataset/84180537778378323834953744424.14.png,1,135,26,148,80,1
462,462,./dataset/84180537778378323834953744424.14.png,4,164,26,222,87,4
463,463,./dataset/11584015058053237248.12.png,1,196,22,202,67,1
464,464,./dataset/11584015058053237248.12.png,2,224,17,250,67,2
465,465,./dataset/883284206958426006411697884246.62.png,6,51,21,82,95,6
466,466,./dataset/883284206958426006411697884246.62.png,2,98,27,143,90,2
467,467,./dataset/1032462927662532519254176876977.160.png,1,63,31,77,98,1
468,468,./dataset/1032462927662532519254176876977.160.png,6,93,29,132,98,6
469,469,./dataset/1032462927662532519254176876977.160.png,0,139,42,195,88,0
470,470,./dataset/2714765589891242058.34.png,3,135,18,154,57,3
471,471,./dataset/2714765589891242058.34.png,4,157,23,183,64,4
472,472,./dataset/39411621258352004.46.png,4,130,20,170,81,4
473,473,./dataset/39411621258352004.46.png,6,186,23,208,90,6
474,474,./dataset/401471061036102482514683372296.15.png,1,72,17,92,96,1
475,475,./dataset/401471061036102482514683372296.15.png,5,109,46,162,123,5
476,476,./dataset/261078130523835132858919588244.148.png,1,17,51,40,107,1
477,477,./dataset/261078130523835132858919588244.148.png,4,66,43,147,144,4
478,478,./dataset/261078130523835132858919588244.148.png,8,153,26,206,129,8
479,479,./dataset/144623581792802274056728320408.94.png,9,88,34,122,108,9
480,480,./dataset/144623581792802274056728320408.94.png,4,150,30,208,116,4
481,481,./dataset/2565435075823577086346626306.57.png,5,116,16,153,63,5
482,482,./dataset/2565435075823577086346626306.57.png,7,170,24,214,74,7
483,483,./dataset/3413235517672120271.9.png,9,168,4,201,66,9
484,484,./dataset/10777178145037511300.46.png,4,52,20,127,135,4
485,485,./dataset/10777178145037511300.46.png,6,127,16,184,92,6
486,486,./dataset/184493225274478515712946131320.16.png,1,57,27,80,100,1
487,487,./dataset/184493225274478515712946131320.16.png,6,102,31,158,126,6
488,488,./dataset/653961357571604896618539335744.31.png,3,90,149,91,150,3
489,489,./dataset/653961357571604896618539335744.31.png,1,103,149,104,150,1
490,490,./dataset/461259975345694216793932779314.4025.png,4,17,38,65,121,4
491,491,./dataset/461259975345694216793932779314.4025.png,0,76,20,113,91,0
492,492,./dataset/461259975345694216793932779314.4025.png,2,120,12,173,95,2
493,493,./dataset/461259975345694216793932779314.4025.png,5,170,0,204,89,5
494,494,./dataset/162210139258555608643657966869.82.png,8,104,17,138,68,8
495,495,./dataset/162210139258555608643657966869.82.png,2,159,22,187,78,2
496,496,./dataset/251361868555603580766950429146.184.png,1,24,40,37,93,1
497,497,./dataset/251361868555603580766950429146.184.png,8,70,34,109,94,8
498,498,./dataset/251361868555603580766950429146.184.png,4,145,36,226,114,4
499,499,./dataset/905347230122270037727857309990.68.png,6,134,17,159,64,6
500,500,./dataset/905347230122270037727857309990.68.png,8,168,20,200,72,8
501,501,./dataset/730718121326858313.174.png,1,107,29,119,67,1
502,502,./dataset/730718121326858313.174.png,7,126,26,173,70,7
503,503,./dataset/730718121326858313.174.png,4,182,33,222,71,4
504,504,./dataset/404052430537295117621334935616.100.png,1,11,46,31,121,1
505,505,./dataset/404052430537295117621334935616.100.png,0,57,68,113,119,0
506,506,./dataset/404052430537295117621334935616.100.png,0,149,66,210,133,0
507,507,./dataset/94485614744972598279435127424.42.png,4,36,42,84,150,4
508,508,./dataset/94485614744972598279435127424.42.png,2,100,42,145,124,2
509,509,./dataset/420457559318763132336442086788.50.png,5,95,0,104,6,5
510,510,./dataset/420457559318763132336442086788.50.png,0,100,24,142,65,0
511,511,./dataset/419092086509682215977462444644.67.png,6,39,20,75,84,6
512,512,./dataset/419092086509682215977462444644.67.png,7,111,28,180,100,7
513,513,./dataset/759887877938624781670236308867.38.png,3,104,25,134,83,3
514,514,./dataset/759887877938624781670236308867.38.png,8,152,21,182,94,8
515,515,./dataset/10603752969488156834.60.png,6,102,18,152,74,6
516,516,./dataset/10603752969488156834.60.png,0,135,69,137,72,0
517,517,./dataset/816018335933023387406829916224.41.png,4,113,13,155,66,4
518,518,./dataset/816018335933023387406829916224.41.png,1,135,143,150,150,1
519,519,./dataset/485936918936817389832440646017.146.png,1,99,32,113,80,1
520,520,./dataset/485936918936817389832440646017.146.png,4,123,39,165,91,4
521,521,./dataset/485936918936817389832440646017.146.png,6,187,26,211,84,6
522,522,./dataset/225823929569038701306122655627.182.png,1,113,18,120,56,1
523,523,./dataset/225823929569038701306122655627.182.png,8,143,12,169,59,8
524,524,./dataset/225823929569038701306122655627.182.png,2,180,15,224,62,2
525,525,./dataset/643883643370534248159712976940.24.png,2,65,18,78,37,2
526,526,./dataset/643883643370534248159712976940.24.png,4,77,14,142,104,4
527,527,./dataset/498139902593301056266613461220.34.png,3,27,11,87,96,3
528,528,./dataset/498139902593301056266613461220.34.png,4,118,24,193,97,4
529,529,./dataset/152725539253540215900594826070.112.png,1,72,34,89,100,1
530,530,./dataset/152725539253540215900594826070.112.png,1,111,35,128,103,1
531,531,./dataset/152725539253540215900594826070.112.png,2,154,40,212,109,2
532,532,./dataset/441132433552410518134462669896.46.png,4,105,49,133,140,4
533,533,./dataset/441132433552410518134462669896.46.png,6,145,27,166,119,6
534,534,./dataset/4004081765538976852.44.png,4,103,22,146,73,4
535,535,./dataset/4004081765538976852.44.png,4,173,19,223,78,4
536,536,./dataset/110284359619439507266768904280.54.png,5,69,3,119,96,5
537,537,./dataset/110284359619439507266768904280.54.png,4,143,9,200,104,4
538,538,./dataset/67697100257619837759940905764.56.png,5,56,29,102,103,5
539,539,./dataset/67697100257619837759940905764.56.png,6,110,35,143,111,6
540,540,./dataset/170398115020723463016103322280.77.png,7,18,21,92,104,7
541,541,./dataset/170398115020723463016103322280.77.png,7,100,66,122,71,7
542,542,./dataset/112154988459610226169897403733.138.png,1,24,37,45,97,1
543,543,./dataset/112154988459610226169897403733.138.png,3,70,32,122,110,3
544,544,./dataset/112154988459610226169897403733.138.png,8,144,36,193,108,8
545,545,./dataset/131640324879923096389949949413.130.png,1,59,33,69,97,1
546,546,./dataset/131640324879923096389949949413.130.png,3,87,32,114,107,3
547,547,./dataset/131640324879923096389949949413.130.png,0,164,22,197,64,0
548,548,./dataset/230289879823730112353701484869.8.png,8,163,2,202,62,8
549,549,./dataset/818787353504771583542862555988.63.png,6,127,40,151,94,6
550,550,./dataset/818787353504771583542862555988.63.png,3,175,33,209,90,3
551,551,./dataset/804256820355311914725495353868.62.png,6,59,34,113,143,6
552,552,./dataset/804256820355311914725495353868.62.png,2,126,63,230,150,2
553,553,./dataset/179328903519858747344533005220.44.png,4,37,20,118,82,4
554,554,./dataset/179328903519858747344533005220.44.png,4,127,24,223,89,4
555,555,./dataset/5338710959558781301057259520.112.png,1,121,30,128,71,1
556,556,./dataset/5338710959558781301057259520.112.png,1,140,28,148,74,1
557,557,./dataset/5338710959558781301057259520.112.png,2,171,31,225,72,2
558,558,./dataset/768094885056559455715526396501.60.png,6,138,13,162,76,6
559,559,./dataset/768094885056559455715526396501.60.png,0,172,29,196,70,0
560,560,./dataset/1913915025811986797.48.png,4,129,16,152,58,4
561,561,./dataset/1913915025811986797.48.png,8,160,17,182,58,8
562,562,./dataset/715690906336422636338896306244.174.png,1,24,45,44,105,1
563,563,./dataset/715690906336422636338896306244.174.png,7,55,41,132,110,7
564,564,./dataset/715690906336422636338896306244.174.png,4,146,53,211,111,4
565,565,./dataset/878054652351424235613941222682.39.png,3,126,23,155,78,3
566,566,./dataset/878054652351424235613941222682.39.png,9,171,26,201,83,9
567,567,./dataset/2095330909578877401.62.png,6,127,12,146,55,6
568,568,./dataset/2095330909578877401.62.png,2,155,16,183,52,2
569,569,./dataset/345631060444942968830097820618.194.png,1,81,52,90,104,1
570,570,./dataset/345631060444942968830097820618.194.png,9,117,46,147,103,9
571,571,./dataset/345631060444942968830097820618.194.png,4,166,54,211,115,4
572,572,./dataset/996005994251572479287795886940.16.png,1,49,47,68,140,1
573,573,./dataset/996005994251572479287795886940.16.png,6,114,35,150,131,6
574,574,./dataset/414455182046120134203633540289.90.png,9,64,29,104,115,9
575,575,./dataset/414455182046120134203633540289.90.png,0,113,40,153,106,0
576,576,./dataset/257610402002781144564554316574.3185.png,3,108,8,121,40,3
577,577,./dataset/257610402002781144564554316574.3185.png,1,129,16,133,40,1
578,578,./dataset/257610402002781144564554316574.3185.png,8,135,0,140,5,8
579,579,./dataset/257610402002781144564554316574.3185.png,5,154,14,167,54,5
580,580,./dataset/345499901517000974805704467610.188.png,1,105,39,116,98,1
581,581,./dataset/345499901517000974805704467610.188.png,8,131,29,169,99,8
582,582,./dataset/345499901517000974805704467610.188.png,8,177,24,213,111,8
583,583,./dataset/830055815246491232669106579590.174.png,1,41,36,50,101,1
584,584,./dataset/830055815246491232669106579590.174.png,7,71,42,98,100,7
585,585,./dataset/830055815246491232669106579590.174.png,4,112,47,154,117,4
586,586,./dataset/422781422436976811386643949067.16.png,1,105,57,114,134,1
587,587,./dataset/422781422436976811386643949067.16.png,6,123,47,147,129,6
588,588,./dataset/2307129990336225288.70.png,7,124,33,218,75,7
589,589,./dataset/447955169352319122043272257322.1755.png,1,91,0,102,58,1
590,590,./dataset/447955169352319122043272257322.1755.png,7,122,0,158,63,7
591,591,./dataset/447955169352319122043272257322.1755.png,5,157,4,186,59,5
592,592,./dataset/447955169352319122043272257322.1755.png,5,187,1,233,82,5
593,593,./dataset/680371594966888498974979884715.140.png,1,37,55,53,127,1
594,594,./dataset/680371594966888498974979884715.140.png,4,86,45,171,147,4
595,595,./dataset/680371594966888498974979884715.140.png,0,173,43,212,111,0
596,596,./dataset/5192865969410764916.114.png,1,122,7,130,65,1
597,597,./dataset/5192865969410764916.114.png,1,150,9,157,60,1
598,598,./dataset/5192865969410764916.114.png,4,167,8,205,73,4
599,599,./dataset/320940492811151331490203721075.3765.png,3,72,0,100,68,3
600,600,./dataset/320940492811151331490203721075.3765.png,7,75,17,76,18,7
601,601,./dataset/320940492811151331490203721075.3765.png,6,101,5,136,65,6
602,602,./dataset/320940492811151331490203721075.3765.png,5,150,0,166,71,5
603,603,./dataset/178598413213214794215795402022.114.png,1,125,12,133,61,1
604,604,./dataset/178598413213214794215795402022.114.png,1,143,12,153,63,1
605,605,./dataset/178598413213214794215795402022.114.png,4,168,13,206,63,4
606,606,./dataset/8381383970786418848.156.png,1,83,19,91,73,1
607,607,./dataset/8381383970786418848.156.png,5,136,19,186,71,5
608,608,./dataset/8381383970786418848.156.png,6,202,6,241,49,6
609,609,./dataset/284390569431163619484237973921.52.png,5,89,29,143,113,5
610,610,./dataset/284390569431163619484237973921.52.png,2,143,18,210,111,2
611,611,./dataset/832759115627351139764029001874.36.png,3,117,13,159,72,3
612,612,./dataset/832759115627351139764029001874.36.png,6,167,10,193,62,6
613,613,./dataset/531421069350094869434943210370.52.png,5,114,19,150,80,5
614,614,./dataset/531421069350094869434943210370.52.png,2,166,29,208,77,2
615,615,./dataset/14677959834107267915.49.png,4,106,40,139,145,4
616,616,./dataset/14677959834107267915.49.png,9,148,32,168,126,9
617,617,./dataset/41867908452646302377244018985.38.png,3,90,24,128,90,3
618,618,./dataset/41867908452646302377244018985.38.png,8,141,19,188,104,8
619,619,./dataset/15402933210950577301.70.png,7,141,12,159,42,7
620,620,./dataset/15402933210950577301.70.png,0,169,11,191,46,0
621,621,./dataset/84995423601655735593797359138.190.png,1,116,15,129,78,1
622,622,./dataset/84995423601655735593797359138.190.png,9,132,20,162,82,9
623,623,./dataset/84995423601655735593797359138.190.png,0,173,27,195,70,0
624,624,./dataset/344889670688592483532872421460.102.png,1,109,33,119,80,1
625,625,./dataset/344889670688592483532872421460.102.png,0,137,24,165,81,0
626,626,./dataset/344889670688592483532872421460.102.png,2,173,18,201,72,2
627,627,./dataset/539019328835592543648297167556.168.png,1,117,11,126,60,1
628,628,./dataset/539019328835592543648297167556.168.png,6,135,12,156,60,6
629,629,./dataset/539019328835592543648297167556.168.png,8,165,14,187,63,8
630,630,./dataset/185799972827330587096492710038.56.png,5,27,20,178,99,5
